"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"131","Cameron Latu (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Armani Rogers (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"135","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","Leroy Watson IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"140","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Grant Calcaterra (PHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"146","Nikola Kalinic (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Erick All Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"150","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"151","Isaiah Likely (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46.3%"
"152","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Marcedes Lewis (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"163","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Robert Tonyan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Gerald Everett (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"167","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.5%"
"168","Johnny Mundt (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"169","Anthony Firkser (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Mo Alie-Cox (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"171","Eric Saubert (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"172","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Noah Fant (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.3%"
"174","Ross Dwelley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Pharaoh Brown (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"176","Jordan Akins (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"177","Hayden Hurst (LAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"178","MyCole Pruitt (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"180","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"185","Nick Vannett (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"186","Geoff Swaim (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","C.J. Uzomah (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Eric Tomlinson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
"1","Taysom Hill (NO)","8","10","50","6.3","14","0","0","7","138","3","1","1","34.5","34.5","45.2%"
"2","Jonnu Smith (MIA)","6","8","101","16.8","57","1","2","0","0","0","0","1","22.1","22.1","32.2%"
"3","Brock Bowers (LV)","13","16","126","9.7","23","1","1","1","-3","0","0","1","18.3","18.3","97.9%"
"4","Noah Gray (KC)","4","5","23","5.8","14","0","2","0","0","0","0","1","14.3","14.3","3.0%"
"5","Will Dissly (LAC)","4","6","80","20.0","29","3","1","0","0","0","0","1","14.0","14.0","30.7%"
"6","Zach Ertz (WAS)","6","7","47","7.8","16","0","1","0","0","0","0","1","12.7","12.7","54.2%"
"7","David Njoku (CLE)","9","9","81","9.0","18","0","0","0","0","0","0","1","10.1","10.1","88.5%"
"8","Juwan Johnson (NO)","3","3","30","10.0","20","1","1","0","0","0","0","1","9.0","9.0","4.8%"
"9","Colby Parkinson (LAR)","1","1","19","19.0","19","0","1","0","0","0","0","1","7.9","7.9","16.3%"
"10","Nate Adkins (DEN)","1","1","12","12.0","12","0","1","0","0","0","0","1","7.2","7.2","0.0%"
"11","Kenny Yeboah (NYJ)","1","1","11","11.0","11","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"12","Brock Wright (DET)","1","1","5","5.0","5","0","1","0","0","0","0","1","6.5","6.5","1.0%"
"13","Hunter Henry (NE)","6","9","63","10.5","15","0","0","0","0","0","0","1","6.3","6.3","53.6%"
"14","Dallas Goedert (PHI)","5","5","61","12.2","32","2","0","0","0","0","0","1","6.1","6.1","82.0%"
"15","Luke Schoonmaker (DAL)","6","10","56","9.3","24","1","0","0","0","0","0","1","5.6","5.6","6.2%"
"16","Isaiah Likely (BAL)","4","5","75","18.8","42","1","0","0","0","0","1","1","5.5","5.5","46.3%"
"17","Foster Moreau (NO)","3","4","50","16.7","22","1","0","0","0","0","0","1","5.0","5.0","0.9%"
"18","Cole Kmet (CHI)","3","3","42","14.0","25","1","0","0","0","0","0","1","4.2","4.2","56.1%"
"19","Brevyn Spann-Ford (DAL)","4","5","42","10.5","17","0","0","0","0","0","0","1","4.2","4.2","0.1%"
"20","Darnell Washington (PIT)","2","4","42","21.0","25","1","0","0","0","0","0","1","4.2","4.2","0.3%"
"21","Dawson Knox (BUF)","4","6","40","10.0","24","1","0","0","0","0","0","1","4.0","4.0","6.3%"
"22","Austin Hooper (NE)","4","4","35","8.8","19","0","0","0","0","0","0","1","3.5","3.5","0.7%"
"23","Josh Oliver (MIN)","3","3","34","11.3","21","1","0","0","0","0","0","1","3.4","3.4","0.3%"
"24","Dalton Schultz (HOU)","5","7","33","6.6","12","0","0","0","0","0","0","1","3.3","3.3","57.5%"
"25","Julian Hill (MIA)","2","3","28","14.0","17","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"26","Evan Engram (JAC)","5","7","28","5.6","9","0","0","0","0","0","0","1","2.8","2.8","86.8%"
"27","Mark Andrews (BAL)","2","3","22","11.0","14","0","0","0","0","0","0","1","2.2","2.2","91.0%"
"28","Shane Zylstra (DET)","1","1","22","22.0","22","1","0","0","0","0","0","1","2.2","2.2","0.0%"
"29","Chig Okonkwo (TEN)","2","4","19","9.5","12","0","0","0","0","0","0","1","1.9","1.9","6.8%"
"30","Jordan Akins (CLE)","1","4","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","0.7%"
"31","John Bates (WAS)","2","3","17","8.5","9","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"32","Mo Alie-Cox (IND)","2","3","17","8.5","12","0","0","0","0","0","0","1","1.7","1.7","0.1%"
"33","Cade Stover (HOU)","2","2","15","7.5","12","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"34","AJ Barner (SEA)","2","4","15","7.5","9","0","0","0","0","0","0","1","1.5","1.5","1.7%"
"35","Pat Freiermuth (PIT)","2","2","14","7.0","9","0","0","0","0","0","0","1","1.4","1.4","48.7%"
"36","T.J. Hockenson (MIN)","2","3","13","6.5","9","0","0","0","0","0","0","1","1.3","1.3","79.1%"
"37","Tanner Hudson (CIN)","2","2","13","6.5","9","0","0","0","0","0","0","1","1.3","1.3","0.8%"
"38","Johnny Mundt (MIN)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.6%"
"39","Peyton Hendershot (KC)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"40","Jake Ferguson (DAL)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","82.4%"
"41","Kyle Pitts (ATL)","1","3","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","89.9%"
"42","Travis Kelce (KC)","2","4","8","4.0","6","0","0","0","0","0","0","1","0.8","0.8","99.7%"
"43","Drew Ogletree (IND)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"44","Tyler Conklin (NYJ)","1","2","7","7.0","7","0","0","1","0","0","0","1","0.7","0.7","16.2%"
"45","Eric Saubert (SF)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.2%"
"46","Josh Whyle (TEN)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"47","Tucker Fisk (LAC)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"48","Brenton Strange (JAC)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","9.9%"
"49","Nick Vannett (TEN)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"50","Jeremy Ruckert (NYJ)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.1%"
"51","Drew Sample (CIN)","1","2","9","9.0","9","0","0","1","-4","0","0","1","0.5","0.5","0.1%"
"52","Michael Mayer (LV)","1","3","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","2.3%"
"53","Ross Dwelley (ATL)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"54","Zach Davidson (BUF)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"55","Kylen Granson (IND)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.2%"
"56","Luke Farrell (JAC)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"57","Durham Smythe (MIA)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.1%"
"58","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Matt Sokol (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Donald Parham Jr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Jody Fortson Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Adam Trautman (DEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"64","N'Keal Harry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Tommy Sweeney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Irv Smith Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Stephen Carlson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Harrison Bryant (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"69","Feleipe Franks (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"71","Josiah Deguara (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Mitchell Wilcox (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Dalton Keene (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Charlie Woerner (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Sean McKeon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Tommy Tremble (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"80","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Ben Sims (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"82","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Joel Wilson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Tucker Kraft (GB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","45.0%"
"85","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Blake Whiteheart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Payne Durham (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Luke Musgrave (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.4%"
"92","John Samuel Shenker (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Jaheim Bell (NE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Dallin Holker (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Leroy Watson IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Dalton Kincaid (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.7%"
"99","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Cole Fotheringham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Jordan Murray (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Thomas Yassmin (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Mason Pline (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Brenden Bates (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Qadir Ismail (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Jack Westover (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Tip Reiman (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"120","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"121","Greg Dulcich (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"122","Theo Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"123","Elijah Higgins (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"124","Baylor Cupp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Sammis Reyes (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Jack Stoll (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Cade Otton (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.0%"
"128","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","Quintin Morris (BUF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Hunter Long (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Charlie Kolar (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"132","Sam LaPorta (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.8%"
"133","Trey McBride (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.4%"
"134","Ja'Tavion Sanders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"135","Cameron Latu (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Armani Rogers (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Lucas Krull (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"138","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"140","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"146","Grant Calcaterra (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"147","Nikola Kalinic (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"151","Erick All Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"152","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"153","Will Mallory (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"155","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
